customer_ID,plan
10075399,2022033
10075400,1133113
10075401,1033021
10075404,0023002
10075407,1111122
10075409,1123012
10075411,1113101
10075416,0011002
10075419,2112123
10075423,1013123
10075425,1111022
10075426,1033023
10075427,2123102
10075429,0113001
10075431,1011023
10075433,1133113
10075437,1043013
10075438,1133102
10075439,1133123
10075441,1133113
10075444,1013012
10075445,1133121
10075447,1133022
10075450,0122121
10075451,0011002
10075452,2143102
10075457,1113113
10075463,1133113
10075472,1012022
10075473,1113123
10075474,1133123
10075475,2133102
10075476,1013021
10075480,1033023
10075481,1143111
10075484,2122123
10075486,2012133
10075490,1022001
10075493,1033122
10075496,1113024
10075498,0011002
10075499,1033121
10075505,1143003
10075510,1122122
10075516,2121132
10075522,1143113
10075523,1033113
10075524,1113113
10075527,1043123
10075528,1123123
10075534,0033001
10075535,0033002
10075539,1013123
10075540,1133113
10075545,1133113
10075549,1032024
10075550,1032023
10075563,1013022
10075564,1022023
10075573,1113124
10075578,1033023
10075584,1133112
10075585,1122122
10075586,1133101
10075589,1012003
10075594,1133122
10075596,1033011
10075597,0033003
10075599,1113112
10075602,1123102
10075605,1013123
10075609,0133003
10075610,1033102
10075618,2112022
10075619,0033103
10075622,2011004
10075623,1112113
10075625,0113013
10075626,1013123
10075627,1043114
10075629,0133003
10075635,0033003
10075636,1033122
10075642,1122022
10075644,0013003
10075645,0023002
10075655,1033022
10075656,1011022
10075661,1133012
10075665,1133124
10075667,1013012
10075668,1012121
10075671,1133123
10075674,1121123
10075675,1022022
10075679,0032002
10075684,0133001
10075687,1133122
10075694,1032112
10075698,1111022
10075699,2113032
10075700,1132122
10075705,1033012
10075706,0043002
10075707,1111122
10075714,1133112
10075717,2043002
10075721,1023113
10075725,0012001
10075729,0013002
10075732,0032002
10075733,1022022
10075737,1012014
10075738,1143113
10075739,1011123
10075740,1043102
10075741,1033113
10075742,2011123
10075748,1133124
10075751,1033023
10075752,1143113
10075754,1013133
10075760,1023112
10075766,1032112
10075768,1022021
10075774,2022122
10075778,1111012
10075779,1113022
10075782,1133112
10075783,1023123
10075786,1133021
10075787,2131124
10075791,1011022
10075792,2033003
10075798,0123001
10075800,1122112
10075802,0112002
10075809,1143123
10075813,1133124
10075818,0033001
10075821,1023101
10075826,1023024
10075831,1123113
10075833,0013002
10075845,1033014
10075847,1033002
10075848,1143102
10075849,1133133
10075850,1133121
10075851,1133024
10075852,2113112
10075853,2113131
10075854,1022011
10075856,1133112
10075857,1133101
10075858,2122131
10075868,1133103
10075869,1033102
10075870,1022103
10075871,0111001
10075872,1133122
10075873,1043004
10075875,0023012
10075879,1133113
10075883,1012002
10075884,1123121
10075886,0033001
10075890,2043113
10075894,1122121
10075896,1033013
10075899,0033002
10075901,0122002
10075902,0033012
10075903,1133123
10075904,1012021
10075908,2143132
10075918,0033002
10075922,0033001
10075929,2033112
10075935,1133122
10075936,1123022
10075938,1033023
10075941,1133122
10075945,1122123
10075949,0133002
10075952,1142023
10075954,1123102
10075961,0022002
10075962,1122123
10075965,1132022
10075966,1033101
10075968,0032002
10075969,0022002
10075970,2033112
10075971,1033123
10075975,2021102
10075978,1143013
10075981,1013112
10075982,1043002
10075985,1023011
10075990,0111002
10075993,1022012
10075996,0133002
10075997,1133123
10075999,0022002
10076000,1143122
10076004,1023113
10076005,1113123
10076009,1133022
10076010,0112002
10076014,0033023
10076016,1022123
10076022,1133123
10076023,1043022
10076024,1133111
10076025,1113011
10076027,1133023
10076032,1133114
10076034,1133101
10076036,1012013
10076037,1013113
10076041,2013111
10076054,1122012
10076055,0011023
10076064,1133013
10076068,0023004
10076069,1123122
10076070,1133122
10076071,1033002
10076075,2033112
10076076,2043011
10076079,2112121
10076081,1013032
10076082,0133014
10076083,1033012
10076084,1013022
10076085,1023023
10076090,0011002
10076094,1043101
10076100,1033103
10076101,1143121
10076105,1011003
10076106,1111121
10076110,1133122
10076112,1133013
10076125,1133123
10076127,1113123
10076130,1043002
10076132,0023002
10076134,0032002
10076135,1123124
10076136,2033132
10076137,1112122
10076138,2022023
10076139,1132112
10076141,0133002
10076142,1133112
10076143,1033003
10076145,1123113
10076146,1143102
10076152,1033121
10076155,0112011
10076156,1033004
10076157,1143121
10076158,1033012
10076162,0023002
10076163,1123102
10076165,1011012
10076166,1133111
10076172,2123132
10076174,1023123
10076176,1011102
10076177,1043121
10076184,1113123
10076190,1123123
10076194,2112012
10076199,0111001
10076200,1013021
10076201,2033101
10076204,1033001
10076205,1123113
10076206,1143103
10076207,1133103
10076208,0011001
10076209,2033023
10076214,1123113
10076216,1112023
10076217,1113113
10076218,0111002
10076220,1123123
10076225,1122112
10076229,0111001
10076232,1043023
10076244,0023002
10076247,1113024
10076248,2123002
10076254,1012022
10076255,1043022
10076256,1023023
10076260,1133123
10076261,2113102
10076262,0022022
10076265,1123023
10076266,2033022
10076269,1033104
10076273,1133101
10076274,1113121
10076275,1133112
10076280,1012122
10076284,1033123
10076288,0011002
10076289,2112011
10076297,1133113
10076301,0011002
10076304,1132034
10076308,2133002
10076309,1133112
10076310,1133101
10076311,0133002
10076312,1111122
10076313,2113133
10076314,1133114
10076318,2132012
10076319,1033001
10076322,0023002
10076324,1043103
10076325,1011121
10076333,1033002
10076340,1122022
10076343,1043002
10076348,1023121
10076349,1123112
10076354,0133001
10076355,1143111
10076358,1021112
10076360,1143123
10076361,1133102
10076363,1123011
10076364,1123122
10076367,1122112
10076370,1011023
10076372,1133023
10076380,1133124
10076382,2023033
10076386,1012023
10076392,1123123
10076394,2011011
10076395,1143011
10076397,0012002
10076405,1013123
10076408,1133101
10076412,1133124
10076413,0022002
10076416,2133001
10076420,2113033
10076421,0132002
10076423,1122121
10076425,1112023
10076428,1122121
10076431,2012022
10076437,0011021
10076441,0013013
10076452,1033011
10076454,1131102
10076456,0113002
10076459,1133012
10076465,1113022
10076470,2013032
10076475,1033123
10076477,1133103
10076479,0123002
10076482,2122032
10076484,1033013
10076486,1113123
10076487,1133111
10076489,1143124
10076490,1033022
10076492,1011022
10076493,1011023
10076495,1023031
10076497,1133123
10076498,2111132
10076499,1113122
10076500,1113123
10076501,1043023
10076508,1043113
10076509,1022022
10076510,1033023
10076512,1033002
10076517,0023002
10076519,1111122
10076520,2032013
10076521,0122002
10076522,1011022
10076525,1133023
10076529,0133003
10076535,1111123
10076537,0033002
10076538,0013001
10076540,2033023
10076545,1111121
10076548,0012002
10076553,0111001
10076554,2011002
10076555,1143112
10076556,2132132
10076557,1133012
10076558,2123103
10076563,1111112
10076565,1033121
10076566,2033013
10076569,0023012
10076580,2011132
10076581,0133112
10076583,2011131
10076588,1122133
10076590,2123131
10076593,1043114
10076594,2012131
10076596,1043103
10076597,1013002
10076598,1023112
10076600,0023002
10076608,0011022
10076609,1033023
10076612,1023013
10076613,1123122
10076615,0133002
10076616,1133111
10076622,1023022
10076627,1032002
10076631,0111002
10076633,0033002
10076637,2012001
10076638,2123103
10076646,1133113
10076652,1122121
10076653,0012001
10076654,1133104
10076657,1032023
10076663,1133113
10076665,1123122
10076670,0011002
10076672,1032101
10076673,1033011
10076674,2013021
10076675,2033033
10076676,1033024
10076677,1033112
10076679,1113123
10076680,1112121
10076683,1133123
10076686,2011032
10076689,0111002
10076692,2123121
10076695,2133123
10076696,1133123
10076704,0033003
10076707,1111121
10076709,1033124
10076710,2113111
10076713,1111123
10076716,0033002
10076720,1013032
10076721,1122114
10076722,1033123
10076724,2012031
10076729,0143004
10076733,1133113
10076734,2033123
10076738,1033023
10076742,1111122
10076747,1033023
10076748,1043004
10076751,0022002
10076752,1043111
10076761,1133113
10076762,1032021
10076771,1043113
10076773,1143002
10076777,1133121
10076778,1033113
10076781,1133101
10076782,2021011
10076786,1122122
10076787,1011002
10076790,1133103
10076794,1033101
10076796,1143102
10076798,1133113
10076803,1133121
10076808,1123112
10076809,1023022
10076810,1033112
10076813,2011033
10076816,1011012
10076818,1111124
10076821,1011021
10076826,1033102
10076828,0032003
10076842,1123122
10076848,1123012
10076849,2112123
10076852,2011031
10076856,0012002
10076857,2113113
10076858,0023002
10076863,1022011
10076869,0111002
10076875,0013022
10076876,1133013
10076878,1043123
10076889,1143004
10076892,1143114
10076893,1113023
10076894,0023002
10076902,1133121
10076903,1133122
10076904,2033114
10076906,1133113
10076912,1143113
10076913,0013002
10076915,0011002
10076919,1013113
10076923,1043103
10076926,0111002
10076927,0112022
10076931,0112003
10076938,0023002
10076942,2123011
10076946,1123101
10076951,1143112
10076952,1133121
10076957,1112123
10076961,1133023
10076962,1133103
10076964,1043012
10076965,1133113
10076967,1143101
10076968,1013114
10076969,2033023
10076970,2043021
10076971,1112113
10076972,0012001
10076973,1133103
10076974,1121121
10076975,2033004
10076976,1112121
10076977,2013032
10076979,1143001
10076980,1122124
10076981,0133122
10076983,1043013
10076989,1013022
10076991,1033113
10076993,1033012
10076995,1113022
10076997,0023002
10076998,2043112
10076999,1023021
10077006,0031021
10077011,1012022
10077013,1023113
10077018,0011002
10077021,0113002
10077024,1122124
10077029,1043123
10077031,1033022
10077038,1043113
10077039,1133122
10077040,1143123
10077041,1012113
10077042,1033124
10077043,1013021
10077047,1112032
10077048,0022001
10077049,1033124
10077053,0012003
10077054,1133021
10077057,0032123
10077062,1113003
10077065,0022022
10077068,1033023
10077076,1123112
10077078,1033113
10077081,1033002
10077082,1123003
10077083,1113121
10077084,0111001
10077085,1013013
10077086,1111112
10077088,1033101
10077089,1023012
10077091,0133122
10077092,1133124
10077100,2011031
10077104,1122121
10077106,0011001
10077107,1133112
10077109,1122124
10077114,1013123
10077116,2033123
10077121,1133122
10077123,1133102
10077126,1123023
10077127,2013032
10077128,0021012
10077131,1123122
10077135,1123122
10077136,2033102
10077142,1033103
10077143,1033121
10077145,0013001
10077148,1133123
10077149,1123113
10077150,0123002
10077151,0033003
10077152,1033033
10077154,1122012
10077158,2013032
10077160,1023021
10077161,1133112
10077163,1143023
10077164,0032002
10077169,1143124
10077171,1043121
10077176,1143111
10077178,0033002
10077179,2113031
10077180,1023021
10077181,1111123
10077183,1143123
10077191,1122122
10077193,0121003
10077196,2123112
10077200,1043123
10077201,1111021
10077203,0042122
10077205,0112001
10077207,1023114
10077208,1013012
10077210,1033022
10077212,1013123
10077213,1133011
10077214,1033012
10077217,2011023
10077218,1043123
10077220,0012003
10077223,2113021
10077228,0022002
10077229,2033112
10077231,0012001
10077236,1043023
10077238,1113003
10077239,2043102
10077241,1013012
10077244,0033002
10077245,2033021
10077246,1033012
10077247,1132034
10077248,0133012
10077251,1022102
10077254,1111111
10077255,1111113
10077257,2133114
10077263,1113111
10077266,1033011
10077267,1132123
10077271,1112122
10077272,1113021
10077274,0133002
10077275,1033124
10077276,1023014
10077278,1132112
10077280,1143104
10077281,1122123
10077282,1011023
10077283,1122101
10077288,2013123
10077289,1133101
10077290,1033113
10077293,1043002
10077294,1133121
10077296,0111004
10077297,1113123
10077301,1112122
10077303,1133123
10077304,1033004
10077305,1143102
10077307,1133121
10077309,0012022
10077310,0133113
10077316,1133023
10077317,2133033
10077318,1033023
10077319,1043011
10077320,2033012
10077325,1133022
10077327,1133103
10077333,0013003
10077334,2012012
10077335,0011002
10077337,1112121
10077342,1123122
10077343,1033023
10077346,1133121
10077348,0111002
10077353,1011022
10077354,1133011
10077358,1033012
10077360,0111003
10077362,0011001
10077363,1043003
10077365,1133121
10077370,0111002
10077377,1113123
10077387,1031011
10077389,0013001
10077390,0012001
10077391,1143102
10077392,2133032
10077393,0022004
10077397,1133112
10077398,0123002
10077399,2043112
10077403,2013031
10077405,1033022
10077406,1033012
10077408,1022004
10077410,1132103
10077411,1123103
10077413,1131113
10077414,1111123
10077416,1033102
10077417,1033021
10077421,1112112
10077422,1121113
10077425,1133123
10077428,2033023
10077429,1111122
10077430,1113023
10077438,0111002
10077439,0011002
10077440,0011002
10077442,0013002
10077444,2043013
10077450,0111001
10077452,1033104
10077459,1133112
10077464,0012002
10077465,0133003
10077468,1123002
10077469,2013012
10077475,1123113
10077477,2113012
10077480,1113023
10077482,1043023
10077487,1033022
10077488,1133122
10077490,0033002
10077493,2022014
10077494,1133123
10077498,1011022
10077499,0032001
10077500,1033011
10077501,1122112
10077502,1133123
10077504,1133121
10077505,1143121
10077510,1011022
10077515,0043002
10077519,1033003
10077520,1133121
10077521,1043013
10077522,2143123
10077524,1113023
10077530,0133003
10077537,1013123
10077538,0011001
10077539,1113113
10077542,1111112
10077543,1133122
10077544,1033122
10077546,1023024
10077547,0123022
10077549,1111123
10077551,1112113
10077553,1031112
10077556,1111122
10077558,2012022
10077559,2011032
10077560,0013003
10077561,2033022
10077564,2123131
10077565,1033013
10077575,2033002
10077577,0012002
10077578,1132102
10077580,2123112
10077583,1023123
10077589,1113113
10077590,2032102
10077593,1023122
10077599,1011012
10077607,0122002
10077611,0112123
10077612,1123022
10077613,1033012
10077614,1033101
10077615,1122023
10077616,0013003
10077619,1011024
10077625,1123023
10077626,0023002
10077627,1013022
10077628,1043003
10077630,1033012
10077636,1033024
10077642,1033102
10077644,1033013
10077648,1133124
10077649,1112123
10077652,1033021
10077657,2132112
10077658,1123123
10077659,1111121
10077661,1033011
10077664,0033002
10077666,0033002
10077667,1133122
10077670,0021003
10077672,1112122
10077674,1133113
10077676,1023013
10077687,0112003
10077690,1043114
10077691,0012002
10077693,1111013
10077700,1112022
10077702,0011002
10077704,0012002
10077706,1022122
10077715,0123002
10077717,0033004
10077721,1033112
10077724,0033003
10077728,1133102
10077734,0013013
10077735,1123101
10077744,0033002
10077747,1133122
10077750,1043022
10077753,1011001
10077757,1133103
10077758,1013011
10077763,0011002
10077764,1013102
10077765,2112123
10077766,0043023
10077769,0022001
10077773,0033004
10077777,1111121
10077778,1143102
10077780,0023002
10077782,0012022
10077784,2111003
10077788,0122002
10077790,1033101
10077795,1033102
10077802,1133013
10077813,1033012
10077814,1123023
10077815,1133102
10077822,1033123
10077825,1123112
10077829,1011102
10077835,2011032
10077836,0123002
10077837,1023023
10077839,1033123
10077841,1133124
10077843,0133003
10077845,1033013
10077849,2033111
10077853,1033023
10077857,1112122
10077859,1033023
10077866,0033002
10077867,0033002
10077869,2033002
10077870,1143122
10077871,0033022
10077875,2011012
10077876,1021012
10077877,0032002
10077878,1112113
10077882,1133013
10077887,1023021
10077888,2133133
10077891,2043032
10077895,0022001
10077896,1023002
10077898,0012022
10077901,1133113
10077904,1022021
10077907,2133104
10077909,1123022
10077911,0133002
10077912,1033012
10077914,0033002
10077919,1022022
10077920,0023003
10077922,0021003
10077923,1123112
10077926,1111122
10077930,1033012
10077933,0012001
10077934,1133114
10077938,1123114
10077939,1133102
10077943,1023023
10077944,1133123
10077946,1133122
10077948,1133012
10077950,1033024
10077952,0011002
10077954,1133113
10077956,0133002
10077957,1133121
10077959,1011021
10077960,0122001
10077961,0012003
10077963,0013001
10077964,1033113
10077965,1113122
10077966,0012002
10077973,1133004
10077977,1012023
10077979,2033102
10077988,1033102
10077989,2143132
10077991,1032124
10077992,1133101
10077994,1133112
10077995,1022022
10077996,1133111
10077997,1013003
10077999,1122112
10078003,1133003
10078004,1113021
10078005,1133102
10078007,1033103
10078008,2032031
10078012,0133002
10078014,1033014
10078016,1143101
10078018,1033123
10078020,2143102
10078021,1113021
10078022,0033023
10078025,0111001
10078028,1013022
10078032,1033011
10078033,2123111
10078034,1033012
10078038,1133101
10078039,1143103
10078041,0122002
10078044,1122123
10078045,1122123
10078047,1043023
10078051,1132112
10078052,1122021
10078055,1033112
10078056,1111124
10078057,1133024
10078058,1133121
10078059,0021004
10078060,1023123
10078062,1143114
10078064,1022022
10078065,1123103
10078067,1133123
10078069,2032011
10078070,2112102
10078075,1033114
10078076,2043033
10078077,1133114
10078078,1143103
10078082,1123103
10078088,0122002
10078093,1133112
10078096,0133002
10078097,1112112
10078098,0023012
10078100,1013022
10078105,2013013
10078106,1043022
10078107,1033113
10078111,2143113
10078115,1143014
10078116,1111121
10078119,2133113
10078125,1033103
10078126,1033121
10078127,0112002
10078128,0133002
10078130,1133122
10078131,1023014
10078132,0033002
10078136,2011131
10078142,1111112
10078145,1013032
10078151,1133123
10078153,0012001
10078154,1033023
10078155,1133101
10078156,1033121
10078159,1123113
10078162,2113113
10078165,0012001
10078167,0013002
10078169,1043102
10078170,1033024
10078171,0012002
10078172,1113123
10078173,1022112
10078175,1013102
10078179,1111112
10078182,1033022
10078184,1011022
10078185,1033002
10078188,2033033
10078192,1113122
10078197,1033023
10078205,1013123
10078208,1023123
10078210,1033012
10078212,1113012
10078216,0011002
10078217,1133123
10078218,1143123
10078221,1013022
10078222,1133113
10078223,0012001
10078224,1013023
10078225,1133123
10078227,1033123
10078229,2133111
10078230,1123113
10078232,1033021
10078233,1112022
10078241,1012124
10078243,0011003
10078246,2043104
10078248,1043001
10078253,2033123
10078255,1122121
10078256,1133114
10078260,1133123
10078262,1031024
10078265,1012022
10078266,0013002
10078267,1123112
10078268,1113111
10078272,2033122
10078273,1033102
10078274,1033014
10078276,1112111
10078277,1043114
10078279,1033012
10078283,2033103
10078285,1033011
10078286,1111122
10078299,0011002
10078301,2113002
10078306,1133112
10078311,1033002
10078313,1043022
10078314,0111001
10078316,1011021
10078318,1012102
10078320,0032012
10078321,1133102
10078323,1033012
10078324,1133111
10078327,1113112
10078333,2012031
10078336,0012003
10078338,0032003
10078339,1143123
10078340,1011012
10078349,2013132
10078350,1133114
10078351,0032011
10078355,2031023
10078356,2132022
10078366,1013113
10078374,2012013
10078375,1133113
10078376,1133102
10078388,0013002
10078389,0112001
10078390,2133021
10078391,0122011
10078392,1012022
10078394,1023121
10078396,1033102
10078397,1133113
10078398,2143031
10078401,1122012
10078403,0022003
10078404,1111111
10078408,2033101
10078410,1033113
10078413,2033102
10078415,1133123
10078417,2123113
10078419,0011001
10078420,1133123
10078422,1133023
10078424,2113122
10078425,1123112
10078427,1032121
10078428,1112122
10078431,1033023
10078432,1013023
10078433,1123123
10078434,0011004
10078436,0032002
10078443,1133102
10078445,0013003
10078452,1113013
10078459,1033023
10078461,1033002
10078462,1122124
10078466,1011023
10078467,1122121
10078470,1033013
10078472,1011021
10078473,0032002
10078476,0113003
10078478,0033023
10078481,1112112
10078486,1023122
10078494,1111122
10078505,1113023
10078510,0011001
10078511,0033002
10078514,1133122
10078519,0022001
10078520,2111032
10078521,1133114
10078523,1112121
10078524,1133102
10078526,1033112
10078527,2113013
10078532,1133112
10078533,0011023
10078534,1022002
10078535,1133124
10078537,1122122
10078541,2031023
10078542,0033001
10078543,1121011
10078547,1033002
10078553,1043114
10078554,1033113
10078558,1123013
10078573,1113123
10078575,1013121
10078579,2023032
10078582,1031022
10078590,0011002
10078593,1112123
10078596,2133121
10078600,1033012
10078606,0022002
10078616,1122121
10078617,1111101
10078619,1133113
10078622,1033002
10078624,1022122
10078634,1133123
10078636,1143123
10078638,1143112
10078639,2111002
10078641,1043023
10078642,0133003
10078650,0131102
10078651,1033022
10078653,1043102
10078659,1022022
10078664,1013113
10078665,1013021
10078666,0123003
10078668,2113113
10078670,1133023
10078674,1022024
10078675,1111121
10078677,1033123
10078680,1113121
10078684,1023012
10078686,1033102
10078689,1013023
10078690,1012021
10078691,1123013
10078693,1143122
10078694,2111131
10078697,1033102
10078699,1043013
10078703,1123121
10078704,0043002
10078707,2133131
10078708,1112024
10078710,2033123
10078711,2013003
10078712,1033012
10078714,0123001
10078716,1123113
10078719,1133123
10078720,1023012
10078721,2012022
10078722,0022001
10078733,2133123
10078734,1032102
10078735,0022001
10078736,1023002
10078737,1113022
10078738,1113103
10078740,0112001
10078744,1133112
10078746,1123122
10078747,1133112
10078748,2012022
10078751,1033113
10078753,1013012
10078763,1033003
10078765,1043113
10078768,1033102
10078770,1123023
10078774,0033002
10078778,2033001
10078781,1123123
10078784,1112123
10078785,1111123
10078788,0011002
10078792,1111011
10078795,1033002
10078797,1112124
10078798,1033113
10078801,1143113
10078802,1111122
10078803,1012022
10078808,1033113
10078809,1033123
10078812,1122122
10078816,1033024
10078820,1111002
10078825,1133112
10078827,1033114
10078831,2112102
10078832,1033123
10078833,0033002
10078839,1143103
10078840,0033002
10078842,1133113
10078845,1133123
10078846,1033013
10078855,1122012
10078859,1133102
10078861,0012002
10078863,2033134
10078865,1033012
10078867,1123123
10078868,1112101
10078870,1011022
10078874,1023022
10078876,2033002
10078878,1022112
10078879,1132021
10078881,1033122
10078883,1122023
10078885,1133111
10078886,1043104
10078887,1043023
10078890,2111132
10078891,1043104
10078892,1023022
10078894,1111121
10078895,0023002
10078896,2133133
10078901,0033003
10078902,1133123
10078903,2013001
10078906,1033012
10078907,2022002
10078908,1023123
10078910,0011001
10078913,0013001
10078919,1133101
10078922,1143124
10078924,0033002
10078931,1023002
10078932,1033113
10078933,1013111
10078936,2133023
10078943,1111121
10078944,1033022
10078946,1011012
10078950,0122002
10078954,2033023
10078957,1023104
10078958,1133111
10078966,1023022
10078967,1033023
10078969,1033112
10078973,1133121
10078975,1133114
10078978,1033122
10078980,1143104
10078981,0033003
10078986,1033013
10078991,0133021
10078992,1143123
10078993,1043123
10079004,2013031
10079005,1033102
10079009,1011021
10079010,1133123
10079012,1033112
10079018,2043124
10079020,1133022
10079021,1011122
10079022,0011001
10079023,1133121
10079024,0143013
10079032,1033022
10079036,1022022
10079039,2011031
10079040,0013001
10079045,1133023
10079047,1011121
10079049,1133022
10079051,1133023
10079055,2032113
10079058,0012002
10079065,0012001
10079066,1133101
10079067,1032011
10079069,1123123
10079070,0013001
10079071,1133104
10079072,1132124
10079085,1132124
10079092,1132112
10079094,1143113
10079095,1143103
10079096,1113023
10079098,2011032
10079101,1132123
10079102,1033021
10079108,2143121
10079109,0011002
10079111,0033002
10079112,1143021
10079117,1133112
10079118,2112111
10079119,2033112
10079122,1033102
10079123,1133113
10079124,0122003
10079126,1033101
10079130,0133002
10079131,1033012
10079132,2122123
10079133,2133032
10079134,2032133
10079135,1133122
10079136,0113002
10079139,1133002
10079140,2043132
10079144,0012001
10079147,0013001
10079156,0023002
10079157,1033104
10079159,1022004
10079160,0112023
10079162,1033021
10079164,0011101
10079168,1012022
10079172,1033013
10079176,1113113
10079177,2033123
10079178,1123123
10079179,0032002
10079181,0113002
10079184,1133113
10079186,1033123
10079187,0111003
10079188,0012002
10079189,1112114
10079193,0043002
10079194,2112102
10079196,1033002
10079198,1023122
10079199,1113113
10079202,0112001
10079204,1111023
10079205,1111013
10079206,1133103
10079207,1133124
10079209,1133014
10079211,0133012
10079215,1143124
10079217,2133131
10079218,1033003
10079219,1033012
10079222,1133102
10079223,1033011
10079230,0133002
10079232,1033114
10079233,1123113
10079236,1133123
10079238,1113123
10079239,1133113
10079241,1133113
10079252,0043002
10079253,0033003
10079254,2112122
10079265,0013003
10079267,1033123
10079269,2011132
10079271,0013001
10079272,1112132
10079274,1133102
10079284,1133123
10079290,0113003
10079291,1033113
10079294,0012003
10079295,1012113
10079298,1032022
10079299,0133024
10079303,0011001
10079306,1143112
10079309,0133002
10079310,0133001
10079313,1133112
10079318,0013033
10079332,1111112
10079333,1012022
10079334,1143021
10079335,1023022
10079342,1033113
10079346,1122113
10079353,1033121
10079358,1033012
10079360,1013123
10079361,0032022
10079364,1012111
10079371,0023002
10079375,1133013
10079384,1132124
10079385,1033013
10079386,1022013
10079387,0133002
10079390,1113113
10079395,1133112
10079397,1111113
10079399,0113002
10079400,1133101
10079402,1133123
10079405,0033002
10079406,2011022
10079408,1113023
10079411,2023022
10079412,1033001
10079417,2012032
10079418,1133111
10079419,0012001
10079420,1033012
10079421,0043003
10079424,0113001
10079425,0011002
10079427,1023003
10079428,1033102
10079429,1133103
10079430,1133121
10079432,1033103
10079436,1133023
10079438,1033022
10079442,1033021
10079445,0011002
10079450,1043114
10079452,1011122
10079454,1043123
10079458,2033023
10079461,2033011
10079465,1022121
10079476,0023002
10079478,0011001
10079480,0132002
10079481,1032114
10079482,1023103
10079484,1123121
10079489,0022002
10079493,0022003
10079494,2013123
10079495,1033133
10079498,1013023
10079499,2033032
10079500,1133123
10079502,0033003
10079509,1133122
10079511,0022002
10079514,0112022
10079517,2113101
10079520,1033101
10079522,1123123
10079529,1123111
10079530,1143111
10079533,1012122
10079537,1013121
10079538,1122112
10079545,0112002
10079546,1013024
10079550,1132022
10079551,0011002
10079558,1013013
10079562,2112022
10079564,1043114
10079565,1133001
10079568,2023112
10079573,2112032
10079574,1033123
10079579,0112003
10079581,1023122
10079583,1023024
10079584,1032003
10079588,1133114
10079590,1133123
10079591,1133122
10079593,2143102
10079596,1012113
10079597,0133002
10079601,1013102
10079605,1032023
10079606,2123101
10079615,1133022
10079616,1133122
10079617,2143131
10079627,1011011
10079630,1112121
10079631,0011032
10079632,1133003
10079633,1133111
10079637,1033113
10079641,0133003
10079643,1143102
10079645,1023113
10079646,1033021
10079648,1012123
10079652,1043023
10079655,2023022
10079661,1022112
10079664,0113003
10079667,1132103
10079668,1043102
10079670,1133123
10079671,0131014
10079673,2122121
10079675,1042121
10079676,1131021
10079677,1033021
10079679,1122121
10079680,1012121
10079683,2033102
10079684,1023022
10079685,0113012
10079686,0111021
10079687,0123102
10079696,0143002
10079700,1143123
10079702,1133111
10079707,0122001
10079719,0122033
10079721,0013003
10079724,1133114
10079731,1023123
10079732,2113031
10079733,0011002
10079734,1111013
10079735,0021001
10079739,0022002
10079743,0012011
10079744,1012124
10079745,1012113
10079746,0111021
10079748,2033003
10079749,0122011
10079753,1133112
10079757,1013113
10079758,1033123
10079763,0122002
10079764,1033023
10079765,2011031
10079766,0112103
10079767,1033022
10079769,1133121
10079772,1132123
10079774,1133022
10079777,0011002
10079780,0122001
10079781,0011023
10079790,0011001
10079792,1133123
10079795,0043012
10079798,1012103
10079801,1033002
10079802,0133002
10079807,1133102
10079808,1111123
10079813,1123112
10079821,1123102
10079822,1011001
10079823,1133111
10079825,1113122
10079827,1111122
10079828,1131113
10079830,1133102
10079832,1033002
10079835,1033113
10079837,2011013
10079838,2132024
10079843,1111122
10079845,2043032
10079846,1033021
10079847,2033032
10079853,1132112
10079854,1111113
10079855,2033013
10079858,1033024
10079859,1033021
10079860,2011032
10079861,0022002
10079862,1123123
10079866,1023024
10079867,1033113
10079871,1033013
10079876,1111123
10079877,1033102
10079879,1133022
10079881,1123034
10079885,2143102
10079887,0133002
10079888,1143122
10079892,1022013
10079898,1033014
10079900,1033113
10079901,1133114
10079903,1111111
10079906,1032014
10079910,1122122
10079914,1113023
10079915,0133001
10079916,1023122
10079923,2122132
10079927,1023012
10079931,1113113
10079932,0011002
10079936,2133023
10079940,1133103
10079941,1113111
10079943,1133002
10079944,0111003
10079945,1011022
10079947,1011123
10079949,2033123
10079950,1133122
10079953,1033023
10079956,1013012
10079960,0033003
10079965,0133003
10079968,1133113
10079972,1123123
10079973,1033102
10079978,1033003
10079987,1021021
10079989,1133013
10079992,0023001
10079993,0011002
10079995,2112032
10079998,1031011
10080000,0012002
10080001,1133022
10080005,1011022
10080006,0133002
10080007,1033012
10080010,1133112
10080011,1011023
10080012,1021023
10080013,1143122
10080015,1112113
10080017,1013123
10080018,1033003
10080031,1133123
10080035,1133101
10080037,1122121
10080039,0113003
10080040,1033003
10080044,1023013
10080050,1122122
10080053,1033102
10080055,2133101
10080056,1133114
10080059,0122002
10080060,1113001
10080061,1122022
10080063,2033022
10080067,1022012
10080068,1133122
10080070,0022002
10080071,1133104
10080073,1111113
10080077,1011022
10080079,1043004
10080084,0033003
10080085,2133022
10080089,1132113
10080095,1011022
10080097,0033002
10080098,0012013
10080101,0013001
10080102,1033023
10080106,1133112
10080107,1123113
10080108,1133112
10080116,0033003
10080117,2133102
10080118,0043102
10080120,1013121
10080129,0012002
10080130,1133112
10080131,1022013
10080138,1133023
10080142,0133002
10080144,1133011
10080147,2133102
