customer_ID,group_size,homeowner,car_age,car_value,risk_factor,married_couple,duration_previous,A,B,C,D,E,F,G,age_average,cluster
10065723,1,0,5,4,3,0,13,B,A,E,D,B,C,D,45,12
10065726,1,0,4,7,0,0,2,B,B,C,D,A,B,B,24,17
10065727,1,1,10,5,4,0,1,A,B,B,B,A,A,B,44,2
10065729,2,1,12,5,0,0,6,A,A,B,C,A,A,C,26.5,16
10065730,1,1,3,5,1,0,15,B,B,E,D,B,A,D,75,18
10065731,3,1,8,4,0,1,8,A,B,D,D,A,C,C,30.5,14
10065732,2,1,2,6,4,1,3,B,A,C,D,B,C,D,35,9
10065733,1,1,13,5,0,0,1,B,A,B,D,A,B,C,46,16
10065734,1,1,1,5,2,0,10,B,A,D,C,A,C,D,42,18
10065736,1,1,4,6,0,0,10,B,B,C,D,A,B,C,51,4
10065737,2,0,1,4,1,0,3,B,A,D,D,A,A,D,39,8
10065741,3,1,7,5,0,1,1,B,B,C,D,B,B,B,30,14
10065742,1,0,13,5,4,0,0,A,A,D,D,A,C,E,24,10
10065745,4,1,7,6,4,1,1,A,A,D,D,A,A,C,38,14
10065748,1,0,14,4,0,1,1,A,A,B,C,A,A,C,32,20
10065749,1,0,1,5,0,0,12,B,A,D,D,B,B,D,28,1
10065750,1,1,3,8,4,0,15,C,A,D,D,A,D,D,35,4
10065751,2,0,8,5,0,1,3,B,A,C,C,A,C,B,41.5,9
10065756,1,1,8,6,1,0,8,B,A,C,D,B,C,E,74,6
10065758,1,1,2,6,0,0,1,B,B,B,C,B,C,C,27,15
10065760,1,0,9,7,0,0,9,B,A,B,B,A,C,C,52,17
10065761,1,0,4,4,3,0,2,B,B,C,D,B,C,C,49,3
10065762,2,1,6,5,4,0,1,B,A,B,C,A,C,C,44.5,5
10065763,1,0,2,4,0,0,1,C,B,D,D,A,D,C,24,8
10065765,1,1,7,5,0,0,6,B,A,B,B,B,B,C,55,6
10065766,2,1,9,5,0,1,9,B,B,B,B,B,C,C,40.5,9
10065769,1,0,1,5,3,0,1,B,A,E,D,B,B,E,70,13
10065770,1,1,4,6,1,0,4,B,B,C,D,B,B,D,55,6
10065771,1,1,3,5,2,0,1,B,B,B,B,B,C,C,43,5
10065772,1,0,13,1,3,0,5,A,A,D,D,A,A,C,21,10
10065773,1,1,6,6,0,0,9,B,A,D,D,A,C,C,38,15
10065774,1,1,5,5,2,0,2,B,A,D,D,A,A,C,48,6
10065778,1,0,12,6,0,0,1,A,A,B,D,A,A,B,21,17
10065779,2,1,6,4,0,0,2,A,B,B,B,A,C,D,32.5,15
10065780,1,0,10,7,0,0,2,C,A,B,C,A,D,C,48,17
10065781,1,1,13,6,2,0,8,B,B,D,D,B,C,D,31,5
10065783,1,1,1,5,3,0,6,B,A,D,D,A,C,D,72,6
10065784,1,0,20,7,4,0,7,A,A,D,C,A,A,D,55,10
10065786,1,0,15,3,0,0,2,A,B,B,C,A,A,C,33,20
10065788,1,0,3,5,1,0,10,B,A,D,D,B,C,D,38,1
10065791,1,0,10,5,4,0,14,B,A,B,B,A,C,C,32,12
10065796,3,1,13,6,3,1,3,C,A,D,D,A,D,D,34.5,14
10065799,2,0,9,6,0,0,4,B,B,B,B,B,C,B,20.5,17
10065801,1,1,19,5,1,0,6,A,A,C,D,A,C,D,75,7
10065803,1,1,1,6,1,0,6,B,A,D,D,A,C,E,26,15
10065804,2,0,4,7,3,1,6,C,A,D,D,B,C,E,51,9
10065805,2,0,3,4,0,1,5,B,A,D,D,B,C,D,36,9
10065806,1,1,1,7,4,0,6,C,A,D,D,A,D,D,48,5
10065807,1,1,12,5,0,0,6,A,A,D,D,A,A,C,55,16
10065812,1,0,8,5,1,1,8,B,B,C,D,B,A,D,43,1
10065813,1,0,12,7,3,0,2,B,A,D,D,A,A,C,20,11
10065814,2,0,10,7,2,1,6,A,B,D,D,A,A,D,36,9
10065818,1,1,3,6,4,0,4,B,A,D,D,B,B,C,55,5
10065819,1,0,19,3,4,0,1,A,A,B,C,A,A,C,23,10
10065820,1,0,8,5,0,0,0,B,B,C,C,A,C,C,47,13
10065821,1,1,1,5,2,0,0,B,A,D,D,B,A,C,28.5,5
10065824,1,1,5,7,2,0,8,B,A,D,C,A,B,C,23,19
10065827,2,1,10,6,0,1,8,B,A,C,C,A,C,B,30.5,9
10065829,1,0,4,5,3,0,2,A,A,C,D,A,A,C,29,3
10065830,1,1,3,7,3,0,10,B,B,E,D,B,A,D,48,4
10065832,1,1,8,5,4,0,2,A,B,B,D,A,A,C,29,5
10065833,1,0,4,5,0,0,3,B,B,B,B,B,C,C,27,8
10065834,1,1,7,5,0,0,5,B,A,B,B,B,C,C,53,6
10065835,1,0,10,7,0,0,5,B,B,B,C,B,A,C,34,17
10065836,1,0,8,5,0,0,4,A,A,B,D,A,A,E,29,8
10065843,1,1,3,5,0,0,15,B,A,D,C,B,B,D,48,18
10065844,1,0,11,4,2,0,8,B,B,B,D,B,B,D,62,13
10065845,1,1,4,7,1,0,8,B,A,D,D,A,C,D,74,4
10065846,1,0,8,5,0,0,0,B,B,B,B,A,C,C,30,8
10065847,1,1,17,4,2,0,13,A,A,B,D,A,A,D,63,7
10065848,1,0,9,6,4,0,2,B,B,D,D,A,B,E,59,11
10065849,1,1,3,5,2,0,3,B,B,C,D,B,C,D,37,5
10065850,1,1,12,6,0,0,5,B,B,B,B,A,C,C,31,15
10065852,1,1,2,5,2,0,5,B,B,D,D,B,A,C,61,6
10065853,1,1,4,6,2,0,3,B,B,E,D,B,B,E,46,5
10065855,1,0,1,6,0,0,6,B,B,D,D,B,C,C,62,13
10065857,1,0,9,4,4,0,15,A,A,D,D,A,A,C,58,12
10065858,1,1,15,6,0,0,3,A,B,D,D,A,A,B,23,16
10065859,1,0,19,6,1,0,15,A,A,B,B,A,A,C,75,7
10065862,2,1,17,7,1,1,12,A,A,D,D,A,A,C,69.5,9
10065863,1,0,9,6,0,1,9,B,B,D,C,B,B,C,24.5,17
10065864,2,0,10,7,3,0,1,A,A,B,C,A,A,B,35.5,11
10065865,1,0,8,6,3,0,1,B,B,E,D,A,B,C,64,13
10065866,1,1,4,5,0,0,1,B,B,D,D,B,C,B,57,6
10065867,1,1,9,6,1,0,15,B,A,D,D,B,C,D,40,4
10065868,1,1,7,5,3,0,6,B,B,C,D,B,C,E,37,5
10065869,1,1,2,8,0,0,15,C,B,B,B,B,C,C,34,4
10065871,1,1,6,4,0,0,2,B,B,D,D,B,B,B,25,15
10065872,1,1,1,7,3,0,2,C,A,D,D,A,D,C,39,5
10065876,2,0,15,5,3,0,3,A,A,D,D,A,B,C,40.5,10
10065878,1,1,13,6,3,0,8,B,A,C,C,A,C,B,54,2
10065881,1,0,15,5,3,0,8,A,A,B,D,A,A,D,24,10
10065882,1,0,13,7,0,0,12,B,A,B,D,A,C,C,32,1
10065883,1,0,6,5,0,0,2,B,B,D,C,B,C,C,70,13
10065885,1,1,9,5,0,0,10,B,A,D,D,B,C,D,25,15
10065886,1,0,6,6,3,0,6,A,A,B,D,A,A,C,32,11
10065888,2,0,8,6,0,1,1,B,A,B,B,B,C,D,23,9
10065889,1,0,5,6,0,0,2,B,B,D,C,B,B,B,60,13
10065890,1,1,13,7,4,0,9,B,A,D,D,B,C,D,47,2
10065894,1,0,4,5,0,0,1,B,B,B,C,A,B,B,23,8
10065896,1,0,18,3,0,0,3,A,A,B,C,A,A,C,50,20
10065897,3,1,5,5,3,1,2,A,B,E,D,A,A,B,31.5,14
10065898,1,0,4,6,3,0,7,B,A,B,D,B,B,B,22,11
10065899,1,0,1,7,4,0,6,B,B,D,D,B,C,C,46,11
10065900,2,1,5,6,2,1,8,C,B,D,D,B,A,C,30.5,9
10065901,1,1,9,6,0,0,6,B,A,C,D,A,C,B,43,15
10065903,1,0,1,7,0,0,9,B,A,C,C,A,C,C,41,17
10065904,1,0,14,3,3,0,4,A,A,C,C,A,A,C,20,10
10065905,2,1,1,9,2,0,7,C,A,D,D,A,D,D,48,19
10065909,1,0,1,4,0,0,3,B,A,B,D,A,C,C,43,8
10065911,2,1,15,6,3,1,8,B,A,E,D,A,C,E,68,9
10065913,1,1,7,6,1,0,1,A,A,D,C,A,A,D,56,6
10065914,1,0,13,3,1,0,3,A,A,C,D,A,A,C,69,13
10065916,1,0,7,5,1,0,6,B,B,D,D,B,C,D,44,13
10065917,1,1,3,6,2,1,2,B,A,D,D,B,C,D,25.5,5
10065919,1,1,14,5,3,0,4,C,B,C,D,A,B,C,38,2
10065921,1,1,3,6,0,0,6,B,A,C,B,B,B,C,26,15
10065922,1,1,16,5,2,1,3,A,A,B,D,A,A,C,38.5,16
10065923,1,1,4,9,1,0,3,C,B,E,D,B,C,D,66,19
10065925,1,0,16,7,2,0,3,A,A,C,C,A,A,D,41,17
10065926,1,0,4,5,0,0,4,B,B,D,D,A,B,C,71,13
10065927,1,1,6,7,2,0,7,B,A,E,D,B,B,D,64,19
10065928,1,0,5,4,0,0,6,C,A,B,B,A,C,C,33,8
10065930,2,0,8,6,4,1,5,B,B,E,D,B,A,B,37.5,9
10065931,1,0,4,7,2,0,1,B,B,D,C,B,A,E,34,11
10065935,1,0,12,6,0,0,1,A,A,B,B,A,A,C,33,17
10065936,1,1,5,4,3,0,6,B,B,D,D,B,C,D,64,2
10065937,2,0,12,6,0,0,3,A,A,D,D,A,A,C,26,17
10065938,1,0,12,4,3,0,9,B,A,D,D,A,C,B,53,12
10065940,1,0,14,4,0,0,5,A,B,D,D,A,A,C,23,20
10065941,1,1,13,4,0,0,2,B,B,D,D,B,C,C,25,16
10065942,1,0,10,7,1,0,15,B,A,D,D,B,B,D,33,1
10065943,1,1,12,5,4,0,7,C,A,C,D,A,B,C,29,5
10065944,1,0,8,6,0,0,3,C,A,D,D,B,C,D,24,17
10065945,1,1,10,5,1,0,15,B,A,D,D,A,B,E,70,18
10065947,1,0,10,6,0,0,0,B,A,B,B,A,C,C,20,17
10065949,2,1,1,8,0,0,1,C,B,E,D,B,B,C,39.5,19
10065950,1,1,15,5,2,0,1,B,A,D,D,A,B,C,75,2
10065951,1,1,2,7,1,0,1,B,B,D,D,A,C,D,72,6
10065955,1,1,12,6,1,0,5,B,A,D,D,B,B,D,71,6
10065957,1,0,2,5,3,0,5,B,A,D,D,B,A,C,24,3
10065960,2,0,6,4,2,0,1,B,A,D,D,A,A,C,28.5,3
10065962,1,0,0,5,2,0,5,B,A,B,D,B,C,D,21,3
10065964,1,0,4,4,4,0,3,B,A,D,D,A,C,D,24,3
10065965,1,0,1,7,1,1,1,C,B,D,D,B,A,C,75,13
10065968,1,0,9,7,4,0,3,A,A,B,B,A,A,C,75,13
10065969,1,0,12,5,0,0,2,B,B,B,B,A,C,B,47,20
10065971,1,0,4,5,3,0,5,B,A,B,C,B,C,D,29.5,3
10065973,1,1,2,7,0,0,6,B,A,D,D,A,B,C,37,19
10065974,1,1,9,7,0,0,7,B,B,E,D,B,C,E,65,19
10065975,1,1,7,6,1,0,8,B,B,E,D,B,C,C,45,15
10065976,2,0,6,5,2,1,3,B,A,D,D,A,C,C,25.5,9
10065977,1,0,6,7,0,0,3,C,B,B,D,B,D,B,39,17
10065980,3,0,6,6,4,0,6,B,B,B,D,B,B,D,42.5,14
10065981,2,1,6,7,1,1,10,C,B,E,D,B,C,D,66.5,9
10065983,1,1,1,6,2,0,5,C,A,D,D,B,A,C,61,6
10065984,1,0,19,4,4,0,11,A,B,D,D,A,C,D,26,10
10065985,1,0,2,5,0,1,3,B,B,C,D,B,C,D,27,8
10065986,1,1,5,6,0,0,5,B,B,B,C,B,C,B,50,15
10065987,1,1,7,5,2,0,2,B,A,D,C,B,B,D,60,6
10065989,1,0,13,5,0,0,3,A,A,C,D,A,A,C,24,20
10065990,2,1,1,6,4,1,15,B,B,E,D,B,C,C,55,9
10065991,1,1,9,8,4,0,6,B,B,D,D,A,C,E,29,5
10065992,1,1,8,5,0,0,2,C,B,D,D,B,B,B,23,15
10065995,1,0,11,4,0,0,3,A,A,D,D,A,B,B,19,20
10065996,1,1,3,5,3,0,7,B,A,D,D,B,A,B,59,6
10065998,1,1,1,7,4,0,3,B,A,B,D,A,C,D,48,5
10065999,1,1,12,4,3,0,15,C,A,C,D,A,B,C,74,7
10066000,2,0,12,4,0,1,8,A,B,B,C,A,A,B,25,9
10066001,2,1,3,6,0,1,15,C,A,D,D,B,B,D,74,9
10066002,1,1,3,5,0,0,5,C,B,B,D,B,B,B,54,6
10066003,1,0,7,4,0,0,9,C,A,B,B,A,B,B,24,8
10066004,2,0,1,5,4,0,3,B,B,B,C,B,C,C,38,3
10066005,1,0,2,4,4,0,9,B,B,B,D,B,C,B,24,3
10066006,1,0,1,7,0,0,9,B,B,D,D,A,C,B,24,17
10066007,1,0,11,5,2,0,6,A,A,D,D,A,A,C,26,10
10066012,1,0,7,6,4,0,6,B,B,D,D,B,B,D,32,11
10066013,1,0,1,5,4,0,9,B,B,D,D,A,A,C,31,3
10066014,1,0,9,5,0,0,5,A,A,B,D,A,A,C,48,13
10066017,1,0,9,7,1,1,2,C,B,C,D,B,A,C,54.5,17
10066018,4,1,11,5,0,1,4,A,A,B,C,A,A,C,36,14
10066019,1,0,5,6,3,0,13,C,A,D,D,B,A,D,32,12
10066020,2,0,10,8,2,1,15,B,B,C,D,A,C,D,38.5,9
10066021,1,0,16,5,0,0,4,A,A,E,D,A,A,E,24,20
10066024,1,0,1,4,0,0,1,C,A,D,D,B,A,B,30,8
10066026,2,1,7,4,0,0,0,C,B,B,D,B,B,D,34,15
10066027,1,0,6,5,2,0,8,B,B,E,D,B,B,E,58,13
10066028,1,1,8,7,1,0,8,B,B,D,D,B,C,D,46,19
10066029,2,1,0,6,1,1,4,B,A,E,D,B,A,C,70,9
10066030,1,0,4,4,3,0,3,C,B,B,D,B,C,D,20,3
10066031,1,0,3,7,3,0,4,B,B,C,D,A,C,B,23,11
10066032,1,0,14,4,2,0,3,B,B,D,C,A,B,C,71,13
10066034,2,0,3,7,0,1,1,B,A,C,C,B,C,E,39.5,9
10066036,1,1,13,6,1,1,14,A,A,B,B,A,A,C,52.5,7
10066039,1,0,6,7,0,0,10,B,B,D,D,B,C,C,27,17
10066040,1,0,5,4,1,0,3,B,B,D,D,B,C,C,64,13
10066041,2,1,13,5,0,1,11,A,A,D,D,A,A,D,64,9
10066042,1,0,10,4,0,0,3,A,A,C,C,A,B,B,57,13
10066044,1,0,3,5,0,0,7,B,B,B,B,B,C,C,23,8
10066046,2,0,14,6,4,0,1,A,A,B,B,A,A,C,23,10
10066048,1,1,3,7,4,0,5,B,B,D,D,B,B,D,41,5
10066049,2,1,4,6,0,0,7,B,B,B,C,B,C,C,30,15
10066050,1,1,1,5,0,0,8,B,B,D,D,B,B,C,24,15
10066051,1,0,15,4,0,0,5,A,A,D,D,A,A,B,24,20
10066053,1,0,7,4,4,0,2,B,A,C,C,A,C,C,36,3
10066054,1,0,1,5,0,0,6,B,B,D,D,B,C,D,26,8
10066055,1,0,5,5,2,0,11,B,A,D,D,B,A,C,28,12
10066057,1,0,16,4,3,0,1,A,A,C,C,A,A,C,53,10
10066058,1,1,18,5,1,0,5,A,A,D,D,A,A,D,65,16
10066060,2,1,8,8,3,0,5,B,A,B,D,A,B,C,54,19
10066061,1,0,17,4,0,0,5,A,A,B,B,A,A,E,34,20
10066062,2,1,2,7,2,1,2,B,B,E,D,B,C,C,50,9
10066066,1,1,5,4,3,0,13,A,A,D,D,A,C,D,62,18
10066067,1,0,11,7,1,1,9,B,B,D,D,B,A,C,74.5,13
10066068,1,1,9,6,0,0,11,B,A,D,D,A,B,C,28,15
10066069,1,1,9,7,0,0,1,B,B,D,D,B,B,C,70,19
10066070,1,1,8,6,3,0,2,C,B,D,D,B,C,D,52,2
10066071,1,0,18,4,3,0,2,A,A,C,C,A,A,C,35,10
10066072,2,0,15,6,0,1,4,A,A,B,D,A,A,C,58,9
10066073,1,0,17,5,4,0,2,A,A,B,C,A,A,C,54,10
10066075,1,1,9,6,4,0,8,B,B,D,D,A,C,B,24,5
10066077,1,0,7,6,2,0,1,B,A,D,D,A,A,D,69,13
10066078,3,1,15,4,4,1,1,A,A,C,C,A,A,B,35.5,14
10066079,1,1,6,9,1,0,5,B,B,D,D,A,C,D,54,19
10066082,2,1,4,5,4,1,14,B,A,D,B,B,B,C,29.5,9
10066083,1,1,14,5,0,0,3,B,B,B,C,A,C,C,60,16
10066084,1,1,6,4,1,0,15,B,A,D,D,B,A,C,75,18
10066086,1,1,5,5,1,0,0,B,B,E,D,B,A,C,54,6
10066088,2,0,19,3,0,0,1,A,B,B,C,A,A,B,18,20
10066089,2,1,9,6,1,1,2,B,B,D,D,A,C,E,54,9
10066090,1,1,3,5,2,0,2,C,B,E,D,B,C,B,25,5
10066092,1,1,2,7,0,0,1,B,B,E,D,B,C,C,56,19
10066093,1,1,1,5,2,0,15,B,B,E,D,B,C,C,64,18
10066095,1,0,5,6,4,0,2,B,B,B,B,B,C,D,49,11
10066096,1,0,7,5,1,0,4,B,B,D,D,B,C,C,70,13
10066097,2,0,18,4,0,0,9,A,B,B,B,A,A,D,27.5,20
10066101,1,0,9,5,3,0,1,A,B,B,B,A,C,B,56,13
10066102,1,0,12,5,2,0,1,B,A,C,D,B,B,E,44,10
10066103,1,0,3,5,0,0,6,B,B,C,C,B,C,C,32,8
10066104,2,1,16,5,1,1,5,A,A,E,D,A,A,D,69,9
10066105,2,1,9,6,0,1,7,B,B,D,D,B,C,B,63.5,9
10066106,1,1,4,4,3,0,8,B,B,C,D,A,B,C,51,18
10066107,1,0,1,4,0,0,9,B,B,B,B,B,C,C,52,1
10066108,2,1,10,4,2,1,4,B,A,C,D,B,B,E,75,9
10066110,1,0,3,4,0,0,15,B,A,D,D,A,B,C,55,1
10066112,2,1,16,6,1,1,15,A,B,B,D,A,C,D,74,9
10066113,2,1,2,6,4,1,5,C,A,C,D,A,C,B,46,9
10066114,1,1,7,6,0,0,6,B,B,B,B,B,B,D,36,15
10066116,1,0,3,6,3,0,3,B,A,B,B,A,C,D,20,11
10066118,2,1,9,5,3,1,5,A,A,B,B,A,A,C,56.5,9
10066120,1,0,9,6,4,0,3,C,B,C,D,B,A,C,68,13
10066122,1,1,13,4,4,0,2,A,A,B,D,A,A,C,61,2
10066123,1,0,9,5,4,0,6,B,B,C,D,A,B,D,51,3
10066124,1,0,11,4,4,0,5,A,A,B,D,A,A,C,45,10
10066125,1,1,9,3,0,0,2,B,A,D,C,B,B,B,63,16
10066126,2,1,8,4,3,0,12,B,B,B,D,B,B,D,57,18
10066128,1,1,2,5,4,0,15,B,A,D,C,A,A,C,54.5,18
10066129,1,0,1,7,3,0,5,B,A,D,D,B,A,C,28,11
10066130,1,1,1,8,0,0,6,C,B,D,D,A,D,D,50,19
10066131,1,0,8,6,4,0,0,B,A,B,D,A,C,B,25,11
10066132,1,0,2,8,2,0,1,B,B,E,D,B,B,C,22,11
10066134,1,0,2,5,4,0,5,B,A,C,D,A,B,C,23,3
10066135,1,1,5,4,4,0,3,A,B,C,C,A,A,C,25,5
10066136,1,1,2,5,3,0,8,B,B,D,D,A,A,C,44,5
10066137,1,1,10,7,1,0,2,B,A,B,B,B,C,D,47,19
10066138,2,1,8,4,1,1,10,B,A,D,D,A,A,C,75,9
10066142,1,1,13,5,4,0,7,A,B,B,B,A,A,C,26,5
10066143,1,0,6,7,2,0,2,B,B,E,D,B,C,C,21,11
10066145,1,0,11,5,4,0,15,B,A,B,B,A,A,C,55,12
10066146,1,1,8,6,0,0,15,B,A,B,B,A,C,C,42,4
10066148,1,1,16,4,1,0,3,A,B,C,C,A,A,C,51,16
10066149,1,1,6,4,0,0,6,B,B,C,D,B,B,B,61,6
10066151,1,0,6,4,0,0,15,A,A,C,D,A,A,C,53,1
10066152,1,0,20,5,3,0,3,A,B,B,D,A,A,B,23,10
10066154,1,0,7,5,3,0,6,B,B,C,D,B,B,D,28,3
10066156,1,0,13,5,0,0,5,B,B,C,D,B,B,C,49,20
10066157,1,1,10,5,1,0,8,B,A,D,D,A,C,E,75,6
10066158,1,1,5,4,4,0,5,B,A,D,C,B,C,E,57,2
10066159,2,1,5,6,0,1,3,B,A,E,D,B,B,D,61.5,9
10066160,1,0,13,4,3,0,15,B,B,C,D,B,C,B,35,12
10066161,2,1,3,5,3,1,4,C,A,C,C,A,C,C,60,9
10066162,1,0,6,6,2,0,0,B,B,D,D,A,A,C,23,11
10066163,2,1,18,3,2,1,1,A,A,D,D,A,A,C,73,9
10066165,1,0,7,4,3,0,0,B,B,D,D,B,C,C,22,3
10066166,1,1,2,5,2,0,5,B,B,D,D,B,A,D,27,5
10066167,1,1,8,5,4,0,5,B,B,D,D,B,C,B,60,2
10066168,1,0,9,5,0,0,1,C,B,B,D,B,D,C,29,8
10066169,1,1,11,5,0,0,4,A,A,C,D,A,A,D,21,15
10066171,1,0,17,5,3,0,7,A,A,E,D,A,A,C,22,10
10066172,1,0,9,5,1,0,1,C,B,C,C,B,D,B,58,13
10066174,2,1,16,6,0,1,2,B,B,B,B,B,C,C,71.5,9
10066175,2,1,6,4,0,1,1,B,B,C,D,B,B,B,47,9
10066177,1,1,3,5,2,0,1,A,A,C,D,A,A,C,57,6
10066178,2,1,5,6,4,1,1,B,B,C,C,B,B,C,75,9
10066179,1,0,1,5,3,0,0,B,B,D,D,B,C,B,44,3
10066181,2,1,9,7,0,1,1,B,B,D,C,B,B,B,61,9
10066182,1,0,4,5,0,0,5,B,A,D,D,A,C,C,27,8
10066184,2,1,13,5,0,1,2,B,B,B,B,B,C,C,32.5,9
10066188,2,0,8,7,1,1,15,B,A,D,D,B,C,D,32,9
10066189,3,1,1,7,4,1,0,C,A,E,D,A,D,E,33,14
10066190,1,0,4,6,0,0,8,B,A,C,D,A,C,B,23,8
10066191,1,1,4,5,1,0,14,B,B,E,D,B,A,C,75,18
10066193,2,1,11,6,0,1,0,A,A,C,C,A,A,C,47.5,9
10066199,1,1,1,8,2,0,15,B,A,D,D,A,C,E,61,4
10066200,2,1,1,5,1,0,15,B,B,D,D,B,C,D,51.5,18
10066206,1,1,13,6,3,1,6,A,B,B,D,A,A,C,64.5,2
10066207,1,0,1,5,0,0,3,B,A,D,D,A,C,D,20,8
10066208,1,1,5,5,4,0,1,B,A,C,D,A,A,C,34,5
10066209,1,0,1,7,1,0,8,C,A,D,D,B,A,E,27,17
10066210,1,0,11,4,3,0,1,A,A,C,C,A,A,C,28,10
10066211,1,0,15,5,3,0,2,A,A,B,D,A,A,C,19,10
10066212,1,0,15,5,3,0,6,A,B,C,C,A,A,C,68,13
10066213,1,0,4,6,0,0,6,B,B,D,D,B,B,C,36,8
10066215,1,0,8,4,3,0,11,A,B,C,C,A,C,B,27,3
10066219,2,0,10,5,3,1,5,B,B,C,C,B,B,C,46.5,9
10066220,1,0,17,4,0,0,7,A,B,B,B,A,A,C,24,20
10066222,2,1,6,4,3,1,5,B,B,D,D,B,A,C,34,9
10066224,1,0,4,6,1,0,15,B,B,D,D,B,A,E,62,1
10066225,1,1,21,4,0,1,8,A,A,D,D,A,A,C,62.5,16
10066226,1,0,11,5,3,0,1,A,A,C,C,A,D,C,20,10
10066227,1,1,17,7,2,0,15,A,A,E,D,A,A,C,71,7
10066229,2,1,8,6,4,1,2,B,B,D,D,B,B,D,71.5,9
10066231,1,0,2,5,0,0,4,C,B,C,D,B,C,D,22,8
10066233,1,1,10,4,3,0,5,B,B,D,D,B,C,C,45,2
10066234,1,1,4,6,2,0,6,B,A,D,D,A,A,B,28,5
10066236,1,0,2,5,4,0,3,B,B,D,C,B,C,C,32,3
10066238,1,1,3,6,2,0,2,B,A,E,D,A,C,C,75,6
10066239,1,0,7,5,0,0,4,B,A,D,D,A,C,B,26,8
10066240,1,0,3,6,0,0,13,C,B,B,B,B,B,D,29,1
10066241,1,0,3,4,0,0,3,C,B,B,C,B,B,D,54,13
10066243,2,1,9,7,2,1,3,B,A,D,D,B,A,C,59,9
10066246,2,1,5,5,2,0,15,B,A,C,D,A,A,C,49,18
10066247,1,1,10,5,2,0,7,B,B,E,D,A,B,D,55,2
10066248,1,1,7,7,0,0,4,B,A,C,D,A,C,B,31,19
10066249,1,0,4,8,4,0,3,B,B,D,D,A,C,C,25,11
10066250,2,1,19,4,0,1,3,A,B,B,C,A,A,C,45.5,16
10066252,1,1,9,4,2,0,15,B,B,B,C,B,C,D,62,18
10066253,1,1,5,4,0,0,10,B,B,B,D,A,C,D,56,18
10066256,1,0,13,5,3,0,1,B,A,D,D,B,C,C,53,10
10066257,2,0,1,5,2,0,4,C,A,B,D,A,C,D,44.5,3
10066259,1,0,19,4,3,0,1,A,A,B,C,A,A,B,21,10
10066260,1,1,7,7,4,0,0,B,A,B,B,A,C,B,54,2
10066263,1,1,6,4,2,0,9,B,B,D,D,B,A,C,69,18
10066264,1,1,7,8,0,1,7,A,B,B,B,A,A,D,36,19
10066265,1,1,13,7,0,0,1,A,A,B,B,A,A,C,46,19
10066267,2,1,2,5,0,1,15,C,A,D,D,A,B,D,51,9
10066268,1,1,17,5,0,0,2,A,A,B,B,A,A,C,55,16
10066269,1,1,3,6,0,0,4,B,A,C,D,A,C,D,25,15
10066270,2,1,4,6,1,1,11,B,A,D,D,B,A,C,47.5,9
10066271,1,0,1,5,4,0,8,B,A,C,D,A,B,D,25,3
10066272,1,0,3,5,4,0,4,C,B,D,D,A,A,C,22,3
10066273,1,0,8,7,4,0,3,B,A,D,D,B,B,E,30,11
10066274,1,1,4,6,1,0,10,C,A,D,D,A,D,D,44,4
10066275,1,0,7,6,4,0,6,B,A,C,D,A,C,B,22,11
10066276,2,0,9,4,0,0,2,A,A,C,C,A,A,B,41.5,20
10066277,1,0,10,5,0,0,3,A,A,B,B,A,A,C,40,20
10066278,1,1,5,6,4,0,3,C,B,E,D,A,D,B,36,5
10066279,1,1,10,5,1,0,7,B,B,D,D,A,C,E,41,15
10066280,2,1,16,4,0,1,2,B,B,E,D,A,C,B,53.5,9
10066283,1,1,5,6,4,0,15,B,B,D,D,B,B,D,66,4
10066284,1,1,10,6,4,0,2,A,A,B,B,A,A,B,46,2
10066285,1,0,22,6,3,0,0,A,B,C,D,A,A,C,51,10
10066286,1,1,8,6,3,0,3,B,B,D,D,B,C,E,55,2
10066287,1,0,8,4,0,0,2,B,A,D,D,A,C,C,66,13
10066292,2,0,12,7,4,1,2,B,B,C,C,B,B,B,31.5,9
10066293,1,1,10,6,2,0,6,B,A,D,D,B,A,D,34,5
10066294,1,0,0,3,0,0,3,C,A,B,B,A,D,C,21,8
10066295,1,1,8,6,4,0,8,C,A,D,D,B,C,D,46,5
10066296,1,1,2,7,3,0,3,B,A,E,D,A,C,E,31.5,5
10066297,2,0,4,6,3,1,8,B,A,D,D,A,B,E,55,9
10066298,1,1,3,6,2,0,1,B,B,B,C,B,C,D,58,6
10066299,1,0,8,5,0,0,2,B,B,B,B,B,C,C,27,8
10066300,2,0,3,6,4,1,3,C,B,B,C,A,D,C,27.5,9
10066301,1,0,12,6,0,0,1,A,A,B,B,A,A,C,47,17
10066303,1,0,11,6,0,0,2,B,B,B,B,B,A,B,23,17
10066305,1,1,6,4,0,0,1,B,A,B,C,A,C,B,29,15
10066308,1,1,10,7,1,0,9,B,B,D,D,B,C,C,29.5,19
10066309,2,1,4,6,0,1,10,B,A,D,D,B,C,C,58.5,9
10066311,1,1,8,6,0,0,3,B,A,B,B,A,C,D,28,15
10066312,1,0,2,7,1,0,13,B,B,D,D,B,C,E,50,1
10066316,1,1,14,6,1,0,15,B,A,D,D,A,B,E,75,7
10066318,1,0,1,5,3,0,15,B,B,D,D,B,C,E,62,12
10066319,2,1,6,6,4,1,9,B,A,B,B,B,C,B,35.5,9
10066320,1,1,10,6,1,1,15,B,A,D,D,A,B,D,75,4
