customer_ID,group_size,homeowner,car_age,car_value,risk_factor,married_couple,duration_previous,A,B,C,D,E,F,G,age_average,cluster
10081429,1,1,7,4,0,0,3,B,A,D,D,A,C,B,28,1
10081431,1,1,9,5,0,0,4,B,B,C,D,A,C,C,26,1
10081456,1,1,9,6,0,0,0,B,B,D,D,B,C,C,22,1
10081474,2,1,3,5,0,0,2,B,B,B,C,B,C,C,35,1
10081514,1,1,6,4,0,0,2,B,B,C,C,A,C,B,25,1
10081550,1,1,10,5,1,0,3,B,B,C,D,B,C,D,46,1
10081557,1,1,7,4,0,0,0,A,A,B,D,A,A,D,28,1
10081604,2,1,3,6,0,0,5,B,B,B,B,B,C,B,33.5,1
10081631,1,1,2,5,0,0,12,C,A,D,D,B,C,B,29,1
10081636,1,1,7,6,0,0,1,B,B,D,D,B,B,E,38,1
10081734,1,1,4,7,0,0,1,B,B,D,D,B,B,C,33,1
10081759,1,1,7,5,0,0,3,C,B,E,D,B,C,E,31,1
10081775,1,1,1,7,0,0,5,B,B,C,D,B,C,D,33,1
10081786,1,1,6,5,0,0,3,B,A,B,D,B,B,D,40,1
10081788,1,1,3,5,0,0,3,C,A,C,D,B,C,D,42,1
10081795,1,1,18,7,0,0,8,A,A,D,D,A,A,B,25,1
10081802,1,1,6,7,0,0,6,C,A,C,C,A,D,C,38,1
10081810,2,1,7,4,0,0,4,B,B,E,D,B,C,D,50.5,1
10081838,1,1,3,5,0,0,7,B,B,D,D,B,C,D,37,1
10081855,1,1,11,6,0,0,0,A,A,D,D,A,A,D,21,1
10081870,1,1,6,5,0,0,5,B,A,B,B,A,C,B,24,1
10081886,1,1,4,5,0,0,1,B,B,B,C,B,C,B,33,1
10081896,1,1,3,4,0,1,2,B,A,C,D,A,C,C,27,1
10081907,1,1,6,5,0,0,2,B,A,D,D,A,B,D,27,1
10081915,1,1,1,6,1,0,3,C,B,E,D,B,B,C,49,1
10081918,1,1,12,4,0,0,3,A,A,D,D,A,A,B,28,1
10081925,1,1,3,5,0,0,1,B,B,C,C,A,B,B,25,1
10081957,1,1,6,6,0,0,2,B,B,C,D,B,B,C,33.5,1
10081973,1,1,2,5,0,0,6,B,B,D,D,B,C,D,25,1
10081990,1,1,0,6,0,0,8,B,A,C,D,B,B,D,30.5,1
10081991,1,1,1,7,1,0,8,C,B,E,D,B,D,E,25,1
10082005,1,1,8,4,1,0,7,B,A,D,D,B,A,E,33,1
10082016,1,1,2,7,1,0,6,B,A,D,D,A,A,E,27,1
10082028,1,1,7,6,0,0,1,C,A,B,C,A,D,D,53,1
10082031,1,1,3,4,0,0,3,B,A,D,C,A,B,D,27,1
10082059,2,1,5,4,0,0,0,B,B,C,D,B,C,C,47.5,1
10082088,2,1,12,7,0,0,3,B,A,D,D,A,C,C,19.5,1
10082104,1,1,4,4,0,0,1,C,A,D,D,A,B,D,23,1
10082107,1,1,4,6,0,0,1,B,A,D,D,B,A,B,47,1
10082108,1,1,5,6,1,0,2,B,B,D,D,B,A,C,43,1
10082152,1,1,9,5,0,0,1,C,B,C,D,A,D,C,46,1
10082184,1,1,11,4,0,0,0,B,A,D,D,A,B,B,27,1
10082205,1,1,13,5,0,0,1,B,B,B,D,A,C,C,35,1
10082221,1,1,5,5,0,0,1,C,B,B,C,B,B,D,39,1
10082226,1,1,2,5,1,0,1,B,B,E,D,B,A,E,29,1
10082260,1,1,2,5,0,0,10,B,A,E,D,B,B,D,48,1
10082264,1,1,3,6,0,0,3,B,A,B,C,A,C,C,50,1
10082268,1,1,2,6,0,0,3,B,A,B,C,B,C,C,51,1
10082296,1,1,5,4,0,0,6,A,A,C,D,A,B,D,21,1
10082309,1,1,2,6,0,0,3,B,B,C,C,B,B,C,43,1
10082375,1,1,6,6,0,0,1,B,A,C,C,B,C,D,45,1
10082387,1,1,9,4,0,0,3,A,A,B,B,A,A,C,33,1
10082392,1,1,14,6,0,0,4,A,B,B,C,A,A,B,26,1
10082397,1,1,10,6,1,0,4,B,B,E,D,B,A,C,43,1
10082403,1,1,9,6,0,0,4,C,A,B,C,A,D,C,44,1
10082419,2,1,11,6,1,0,6,B,B,E,D,B,A,C,48,1
10082437,1,1,2,7,0,0,2,B,A,D,D,B,B,C,27.5,1
10082442,1,1,4,5,1,0,5,B,B,C,C,B,C,D,33,1
10082494,1,1,12,4,0,0,4,B,A,B,C,A,C,C,28,1
10082535,1,1,1,7,0,0,6,B,A,D,D,A,C,C,26,1
10082543,1,1,4,5,0,0,9,C,B,B,C,A,D,B,40,1
10082579,2,1,8,4,0,0,0,B,A,C,C,A,C,D,31.5,1
10082613,1,1,1,7,0,0,3,C,A,D,D,B,D,B,27,1
10082644,1,1,9,5,0,0,3,B,B,B,C,B,C,D,45,1
10082648,1,1,4,7,0,0,5,C,B,B,B,B,C,C,32,1
10082656,1,1,7,5,0,1,2,B,A,B,B,A,B,D,26.5,1
10082715,1,1,11,4,0,0,1,B,B,D,D,B,B,B,30,1
10082784,1,1,2,5,0,0,1,C,B,D,D,B,C,D,55,1
10082830,1,1,1,6,0,0,6,C,A,D,D,A,D,C,49,1
10082849,1,1,6,6,0,0,5,B,B,D,D,B,C,B,48,1
10082926,1,1,7,4,0,0,3,B,A,C,C,A,B,D,44,1
10082941,1,1,9,6,0,0,1,B,B,C,D,A,B,D,27,1
10082961,1,1,10,6,0,0,8,B,A,C,C,A,B,E,23,1
10082963,1,1,12,7,0,0,0,B,A,C,D,A,B,C,19,1
10083001,1,1,2,5,1,0,7,B,A,D,D,A,C,D,27,1
10083009,1,1,7,5,0,0,1,C,A,B,D,A,D,B,25,1
10083013,1,1,9,6,0,0,3,B,A,C,B,A,C,C,28,1
10083030,2,1,2,6,0,0,10,B,B,D,D,B,C,C,26,1
10083036,1,1,5,6,0,0,1,B,B,B,D,B,C,C,35,1
10083037,1,1,4,4,0,0,2,C,A,B,D,A,D,B,21,1
10083078,1,1,2,6,0,0,7,B,A,B,C,A,C,D,38,1
10083089,1,1,12,5,0,0,2,B,A,C,C,A,B,B,39,1
10083090,1,1,2,5,0,0,2,B,B,D,D,B,C,B,28,1
10083142,2,1,6,5,0,0,6,B,B,B,D,B,C,D,35,1
10083144,2,1,10,4,0,0,4,A,A,C,D,A,B,C,34,1
10083154,1,1,9,7,0,0,6,B,B,D,D,B,B,D,31,1
10083176,1,1,8,7,0,0,3,B,B,D,D,B,B,C,24,1
10083215,1,1,13,6,0,0,3,A,A,D,D,A,A,C,29,1
10083235,1,1,4,5,0,0,5,B,A,C,D,A,C,B,37,1
10083255,1,1,2,5,0,0,1,C,B,C,C,B,D,B,40,1
10083320,1,1,1,5,0,0,4,B,B,B,B,A,B,C,38,1
10083331,1,1,1,5,0,0,1,B,B,D,D,B,B,D,24,1
10083392,1,1,2,4,0,0,6,C,A,D,D,A,D,B,29,1
10083407,1,1,9,5,0,0,5,C,B,B,B,B,D,C,39,1
10083422,1,1,14,6,0,0,9,B,A,C,C,A,C,C,28,1
10083446,1,1,11,6,0,0,1,A,A,B,D,A,B,C,55,1
10083458,1,1,1,7,0,0,3,C,A,D,D,A,C,D,40,1
10083460,1,1,1,6,0,0,1,B,A,D,D,A,C,D,27,1
10083487,1,1,12,6,0,0,1,C,B,B,B,B,C,D,48,1
10083494,1,1,2,6,0,0,1,B,A,D,D,A,B,C,36,1
10083535,1,1,7,7,0,0,5,B,B,D,D,B,B,E,34,1
10083550,2,1,13,5,0,0,8,B,A,C,C,A,C,C,35.5,1
10083560,1,1,8,5,0,0,3,B,B,C,D,B,C,D,26,1
10083562,1,1,6,5,0,0,2,B,A,B,B,B,C,D,43,1
10083567,1,1,13,6,0,0,0,B,A,B,C,A,B,C,42,1
10083574,2,1,7,5,0,0,2,A,A,B,B,A,A,B,48,1
10083596,2,1,1,4,0,0,7,B,B,B,B,B,C,C,42.5,1
10083600,1,1,11,6,0,0,1,A,A,D,D,A,A,D,28,1
10083614,1,1,6,6,0,0,3,B,B,D,D,B,B,D,39,1
10083615,1,1,13,7,0,0,5,A,B,B,C,A,A,C,36,1
10083645,1,1,9,4,0,0,0,A,A,B,D,A,A,B,36,1
10083731,1,1,8,6,0,0,3,B,B,D,D,B,C,C,42,1
10083794,1,1,11,6,0,0,8,B,B,B,C,B,C,B,40,1
10083865,1,1,3,5,1,0,1,B,B,E,D,B,A,C,21,1
10083924,1,1,6,6,1,0,6,B,B,D,D,B,C,D,30,1
10083941,1,1,2,6,0,0,5,B,B,B,B,B,C,B,29,1
10083964,1,1,5,6,1,0,8,B,A,D,D,B,C,D,41,1
10083980,1,1,11,6,0,0,2,A,A,B,D,A,A,C,38,1
10083983,1,1,1,4,0,0,8,B,A,B,C,B,C,C,26,1
10083990,1,1,2,6,0,0,3,B,A,C,D,B,C,C,33.5,1
10084044,1,1,10,5,0,0,5,B,A,B,B,A,C,B,54,1
10084051,1,1,3,6,1,0,4,C,B,D,D,B,D,D,40,1
10084060,2,1,8,5,0,0,8,A,A,D,D,A,A,D,37,1
10084071,1,1,6,5,1,0,3,C,A,C,D,A,B,D,47,1
10084080,1,1,8,7,0,0,4,B,B,D,D,B,B,B,39,1
10084081,1,1,8,6,0,0,0,C,A,B,B,A,D,C,33,1
10084099,1,1,5,5,0,0,3,B,B,B,C,B,B,C,54,1
10084110,1,1,7,7,0,0,2,B,B,B,C,A,C,B,31,1
10084121,1,1,2,4,0,0,2,B,A,B,B,A,C,B,33,1
10084191,1,1,13,7,0,0,10,B,B,C,D,B,B,D,32,1
10084194,1,1,1,6,0,0,1,B,B,B,C,A,C,B,23,1
10084225,2,1,1,6,0,0,1,C,A,D,D,B,D,C,34,1
10084257,2,1,1,6,0,0,3,B,B,D,D,A,C,B,38.5,1
10084258,1,1,7,6,0,0,1,B,B,D,D,A,B,D,54,1
10084270,2,1,7,5,0,0,5,C,A,D,D,B,B,B,30.5,1
10084275,1,1,11,6,1,0,2,A,A,B,B,A,A,B,32,1
10084279,1,1,7,6,0,0,7,C,A,D,D,A,D,D,51,1
10084307,1,1,8,6,0,1,2,C,B,B,C,B,C,D,21.5,1
10084321,1,1,11,7,0,0,1,B,A,C,C,A,C,C,20,1
10084360,1,1,9,6,0,0,8,B,B,B,C,B,B,D,39,1
10084366,1,1,3,5,0,0,1,C,A,B,C,A,D,D,53,1
10084379,1,1,1,6,1,0,1,C,B,D,D,B,A,C,46,1
10084405,1,1,3,6,1,0,6,B,B,E,D,A,C,C,35,1
10084428,1,1,14,6,0,0,1,A,A,B,D,A,A,B,33,1
10084430,1,1,0,6,0,0,8,B,A,D,D,B,C,B,48,1
10084456,1,1,5,6,0,0,8,B,A,B,B,A,B,D,52,1
10084466,1,1,1,5,0,0,7,B,B,D,D,B,C,C,23,1
10084478,1,1,5,6,0,0,5,B,B,C,D,B,A,B,28,1
10084484,1,1,8,6,1,0,7,B,A,C,C,B,C,D,33,1
10084486,1,1,7,4,0,0,3,B,B,D,D,B,C,D,40,1
10084487,1,1,2,5,0,0,6,C,A,B,D,B,C,D,50,1
10084497,1,1,1,4,1,0,6.09394972975809,B,B,D,D,B,C,D,22,1
10084511,1,1,3,5,0,0,7,B,B,C,D,A,C,B,50,1
10084521,1,1,6,7,0,0,5,B,B,E,D,B,C,D,35,1
10084540,2,1,2,5,0,0,0,C,B,E,D,B,C,D,28,1
10084558,1,1,8,7,0,0,2,B,B,B,C,B,B,B,38,1
10084579,1,1,3,6,0,0,3,C,B,B,C,B,C,C,28,1
10084580,1,1,3,5,0,0,1,B,A,B,B,A,C,C,40,1
10084581,1,1,9,5,0,0,1,A,A,B,D,A,A,C,32,1
10084589,2,1,5,5,0,0,8,B,B,D,D,A,B,C,38.5,1
10084601,1,1,13,5,0,0,2,A,A,D,D,A,A,C,34,1
10084616,1,1,9,6,0,0,5,B,B,C,C,A,C,B,58,1
10084675,1,1,8,7,0,0,9,B,A,D,D,B,B,B,25,1
10084691,1,1,7,7,0,0,4,B,A,B,B,A,C,D,36,1
10084702,1,1,9,5,1,0,3,B,B,C,D,A,C,D,34,1
10084729,1,1,12,7,0,0,3,B,A,B,B,B,C,C,26,1
10084730,1,1,7,6,0,0,0,B,B,B,B,B,C,B,20,1
10084745,1,1,12,7,0,0,6,A,A,D,C,A,A,E,28,1
10084813,1,1,9,6,0,0,1,B,B,C,C,A,C,B,38,1
10084833,1,1,12,6,0,0,6,B,B,D,D,A,C,D,25,1
10084849,1,1,8,6,0,0,3,B,A,D,D,B,C,E,29,1
10084891,1,1,7,6,0,0,4,B,A,C,D,B,B,B,30,1
10084946,1,1,5,6,0,0,2,C,B,B,C,A,C,B,56,1
10084955,1,1,1,6,1,0,9,B,B,D,D,B,B,C,25,1
10084982,1,1,1,6,1,0,4,B,A,C,C,A,C,C,23,1
10085003,1,1,4,5,1,0,2,B,B,B,B,B,C,C,25,1
10085006,1,1,10,6,0,0,0,A,A,C,D,A,A,B,32,1
10085068,1,1,6,5,1,0,9,B,B,D,D,B,A,C,32,1
10085086,1,1,3,6,0,0,4,B,B,D,D,B,C,D,26,1
10085111,1,1,6,5,0,0,5,C,B,D,D,A,D,C,50,1
10085120,1,1,2,5,0,0,2,B,A,B,D,B,B,C,27,1
10085148,1,1,14,6,0,0,2,B,B,D,D,A,C,C,27,1
10085150,1,1,6,6,0,0,2,B,A,D,D,B,A,C,44,1
10085163,1,1,3,5,1,0,10,B,B,E,D,A,C,D,25,1
10085171,1,1,11,4,0,0,2,B,B,C,C,B,C,C,26,1
10085172,1,1,4,6,0,0,2,B,B,B,B,B,C,C,55,1
10085179,2,1,3,7,0,0,0,B,B,D,C,B,B,B,47,1
10085198,1,1,7,6,0,0,3,B,A,B,B,B,C,C,32,1
10085268,1,1,7,4,1,0,5,B,B,C,C,A,C,D,45,1
10085297,1,1,4,5,0,0,5,B,A,D,D,A,B,E,28,1
10085310,1,1,1,6,0,0,2,C,B,B,D,B,D,B,38,1
10085339,2,1,16,6,0,0,1,A,A,D,D,A,A,C,25,1
10085347,1,1,5,4,0,0,3,B,A,D,C,B,B,D,51,1
10085374,1,1,10,5,1,0,5,B,A,E,D,B,A,C,21,1
10085407,1,1,0,4,0,0,6,B,A,D,D,A,C,B,22,1
10085428,1,1,9,5,0,0,7,B,A,C,C,A,C,B,29,1
10085450,1,1,6,7,0,0,4,B,A,B,B,A,B,C,40,1
10085452,1,1,9,5,0,0,2,B,B,B,C,A,C,C,41,1
10085457,1,1,3,5,0,0,2,C,A,C,C,A,D,B,51,1
10085475,1,1,12,5,0,0,4,A,A,B,B,A,A,C,26,1
10085496,1,1,9,4,0,0,4,B,A,B,C,A,C,D,25,1
10085498,1,1,2,6,0,0,1,C,A,B,B,B,C,D,54,1
10085504,1,1,12,6,0,0,6,B,B,D,D,B,C,C,45,1
10085507,1,1,9,7,0,0,4,B,A,B,B,A,C,B,30,1
10085508,1,1,12,6,0,0,3,B,A,C,D,B,C,B,21,1
10085518,1,1,2,6,1,0,2,B,A,D,D,A,B,D,34,1
10085566,2,1,9,6,0,0,2,B,B,D,D,B,A,B,29.5,1
10085579,1,1,2,5,0,0,5,B,B,B,B,A,B,D,32,1
10085592,1,1,2,5,0,0,2,B,B,B,C,B,C,C,23,1
10085618,1,1,2,6,0,0,1,B,B,C,C,B,C,B,56,1
10085635,1,1,5,6,0,0,0,B,B,D,D,B,C,D,42,1
10085669,1,1,6,6,1,0,3,C,A,C,D,A,D,D,28,1
10085671,1,1,7,6,0,0,7,B,B,D,D,A,C,B,27,1
10085676,1,1,1,6,0,0,8,B,A,E,D,B,C,D,54,1
10085679,1,1,6,4,0,0,4,B,B,D,C,B,C,C,44,1
10085694,1,1,15,6,0,0,6,A,B,C,D,A,B,C,24,1
10085701,1,1,1,6,1,0,6,B,B,D,D,B,A,C,30,1
10085703,1,1,4,5,0,0,7,B,B,C,C,B,C,C,54,1
10085722,1,1,7,6,0,0,7,B,B,D,C,B,B,B,37,1
10085735,2,1,10,5,1,0,3,B,A,D,C,A,A,C,36,1
10085740,1,1,7,5,0,0,7,B,A,E,D,A,C,B,35,1
10085742,1,1,7,6,0,0,6,B,A,D,D,B,C,E,39,1
10085758,1,1,1,7,0,0,8,B,A,D,D,B,B,C,40,1
10085791,1,1,13,6,0,0,1,C,B,B,C,A,D,C,21,1
10085804,1,1,9,5,0,0,0,C,B,B,B,A,C,B,33,1
10085810,1,1,10,5,0,0,2,A,A,B,B,A,A,B,33,1
10085842,1,1,12,4,0,0,1,A,A,B,D,A,B,B,30,1
10085872,1,1,10,6,0,0,2,B,B,D,C,A,C,D,51,1
10085883,1,1,7,5,0,0,3,B,B,D,D,B,B,C,37,1
10085937,1,1,11,6,0,0,2,B,B,B,C,B,B,C,42,1
10085955,1,1,5,6,1,0,8,B,B,D,D,A,C,D,36,1
10086006,1,1,2,5,0,0,2,C,B,D,D,B,B,B,47,1
10086014,1,1,5,4,0,0,3,C,B,D,D,A,D,B,26,1
10086047,1,1,5,7,0,0,6,B,A,B,B,A,B,D,35,1
10086143,1,1,1,7,0,0,7,B,A,D,D,B,B,C,28,1
10086175,1,1,4,4,0,0,4,C,A,C,D,B,A,B,30,1
10086188,1,1,2,5,0,0,1,B,B,B,C,B,B,B,28,1
10086260,1,1,10,7,0,0,1,B,A,D,D,A,C,C,23,1
10086273,1,1,1,6,0,0,2,B,A,B,B,A,C,C,23,1
10086298,1,1,2,7,0,0,4,B,A,D,D,A,C,C,24,1
10086303,1,1,10,5,0,0,2,A,B,C,C,A,A,B,28,1
10086305,1,1,6,6,0,0,2,B,B,C,C,B,C,D,50,1
10086313,1,1,3,6,0,0,4,B,B,D,D,B,B,C,47,1
10086323,1,1,2,7,0,0,2,B,B,D,D,A,C,C,29,1
10086328,1,1,11,4,0,0,1,A,A,B,B,A,A,B,24,1
10086341,1,1,7,7,0,0,2,B,B,B,C,B,C,C,26,1
10086361,1,1,3,5,0,0,2,C,A,B,C,A,D,D,29,1
10086362,1,1,8,6,0,0,3,B,A,B,B,A,C,D,40,1
10086372,1,1,10,5,0,0,8,A,B,B,B,A,A,D,32,1
10086390,1,1,11,6,0,0,3,B,B,B,C,A,C,C,51,1
10086434,1,1,9,4,0,0,6,B,B,C,D,A,C,C,38,1
10086467,1,1,7,6,0,0,3,B,A,D,D,B,C,B,47,1
10086469,1,1,10,5,0,0,6,B,B,C,C,A,C,C,55,1
10086470,1,1,7,6,0,0,2,B,A,D,D,B,B,C,49,1
10086487,1,1,3,5,1,0,3,B,B,D,D,B,C,E,44,1
10086514,1,1,8,5,0,0,5,B,B,C,C,B,C,B,53,1
10086526,1,1,2,5,1,0,1,B,B,E,D,B,C,D,30,1
10086566,1,1,4,6,0,0,7,B,A,D,D,B,C,D,32,1
10086574,1,1,5,6,0,0,1,C,A,B,C,A,D,C,40,1
10086598,1,1,5,4,1,0,5,C,A,E,D,B,C,D,40,1
10086639,1,1,4,5,0,0,6.09394972975809,B,B,D,D,A,B,D,42,1
10086709,1,1,3,5,0,0,1,C,A,D,D,B,B,B,30,1
10086718,1,1,3,5,0,0,3,C,A,D,D,A,C,B,27,1
10086755,1,1,12,6,0,0,2,A,A,B,D,A,A,B,46,1
10086762,1,1,2,7,0,0,1,B,B,C,C,A,C,C,43,1
10086770,1,1,9,6,0,0,6,B,A,D,D,A,C,D,26,1
10086790,1,1,6,5,0,0,3,C,B,B,D,B,B,E,19,1
10086808,1,1,4,4,0,0,3,C,A,E,D,A,D,D,38,1
10086821,1,1,1,5,0,0,2,C,B,B,D,B,B,D,30,1
10086824,1,1,5,4,0,0,6,B,A,C,D,A,A,B,24,1
10086835,1,1,13,5,0,0,7,B,B,D,D,A,C,B,35,1
10086850,1,1,1,6,0,0,4,B,A,E,D,A,C,C,34,1
10086863,1,1,5,7,0,0,5,B,A,D,D,B,C,E,38,1
10086867,1,1,8,7,0,0,1,B,B,D,D,B,C,C,26,1
10086909,1,1,14,6,0,0,5,A,A,B,B,A,A,D,32,1
10086912,1,1,7,3,0,0,2,B,B,D,D,B,A,D,37,1
10086927,1,1,6,6,0,0,4,C,B,D,D,B,B,D,42,1
10086952,1,1,7,6,0,0,3,C,B,C,C,B,C,B,51,1
10086959,1,1,8,5,0,0,5,C,A,B,C,A,B,C,20,1
10086962,1,1,6,6,0,0,5,B,A,D,D,B,C,D,30,1
10086975,1,1,5,5,0,0,1,B,B,B,C,A,C,B,51,1
10086985,1,1,13,6,0,0,6.09394972975809,A,A,D,D,A,A,C,45,1
10087020,1,1,6,7,0,0,3,B,B,D,D,B,B,B,29,1
10087044,1,1,9,5,0,0,7,B,B,B,B,A,C,B,53,1
10087052,1,1,4,4,0,0,2,B,A,D,D,B,B,C,22,1
10087054,2,1,6,4,0,0,2,C,B,B,C,B,C,B,38,1
10087105,1,1,10,5,1,0,8,A,B,E,D,A,A,C,47,1
10087115,1,1,10,7,0,0,5,A,A,C,C,A,A,C,25,1
10087119,1,1,8,5,0,0,2,B,A,D,D,A,C,C,42,1
10087126,1,1,8,4,1,0,2,A,A,B,C,A,A,B,28,1
10087207,1,1,5,5,0,0,1,B,B,D,D,B,C,C,39,1
10087225,1,1,13,4,0,0,4,A,B,D,D,A,A,B,21,1
10087251,1,1,10,5,0,0,4,B,B,D,D,A,B,C,33,1
10087280,1,1,2,5,0,0,1,C,A,B,B,B,D,B,28,1
10087303,1,1,6,4,0,0,4,B,B,B,C,B,C,B,50,1
10087322,1,1,12,4,0,0,1,A,B,B,B,A,A,C,23.5,1
10087334,1,1,10,5,0,0,1,B,B,C,D,B,C,C,55,1
10087397,2,1,1,6,1,0,8,B,B,D,D,B,C,E,31,1
10087451,1,1,1,5,0,0,7,B,A,C,C,A,B,D,44,1
10087477,1,1,1,5,0,0,8,B,A,C,C,A,C,C,36,1
10087481,1,1,10,4,0,0,1,B,A,D,D,A,C,E,21,1
10087511,1,1,10,6,0,0,12,B,B,B,B,B,C,C,33,1
10087530,1,1,5,7,0,0,7,B,B,B,C,B,C,B,23,1
10087579,1,1,8,5,0,0,5,B,B,B,D,B,B,B,33,1
10087600,1,1,4,7,0,0,4,B,B,C,C,B,B,D,29,1
10087608,1,1,7,6,0,0,2,B,B,C,D,B,B,E,22,1
10087623,1,1,10,6,0,0,2,B,B,D,C,B,B,B,57,1
10087664,1,1,10,6,0,0,2,A,A,B,B,A,A,C,48,1
10087679,1,1,8,5,0,0,1,C,B,B,B,A,D,C,32,1
10087712,1,1,3,5,0,0,5,B,B,D,D,B,C,D,48,1
10087721,1,1,3,5,0,0,0,C,B,D,D,B,C,D,48,1
10087725,1,1,7,4,0,0,12,B,B,B,C,B,C,D,36,1
10087726,1,1,6,5,0,0,4,C,B,B,C,B,C,B,27,1
10087728,1,1,4,6,0,0,6.09394972975809,C,B,B,B,B,D,B,31,1
10087786,1,1,5,4,0,0,3,B,A,D,D,B,B,C,49,1
10087796,1,1,8,6,0,0,8,B,B,C,C,A,C,D,33,1
10087854,1,1,4,5,1,0,2,C,A,D,D,A,A,B,33,1
10087911,1,1,9,3,1,0,6,B,B,C,D,B,B,D,31,1
10087931,1,1,4,4,0,0,3,B,A,B,B,A,C,C,48.5,1
10087948,1,1,9,5,1,0,8,B,B,D,D,B,B,D,35,1
10087966,1,1,6,7,0,0,5,C,A,C,C,A,B,D,28,1
10088040,1,1,1,7,0,0,1,C,A,B,B,A,D,C,35,1
10088081,1,1,4,4,0,0,4,B,B,C,C,B,C,C,45,1
10088108,2,1,14,6,0,0,8,A,B,D,D,A,A,B,30,1
10088122,1,1,9,6,0,0,6,C,A,D,C,A,D,C,22,1
10088147,2,1,10,6,0,0,2,A,A,B,B,A,A,C,34,1
10088151,1,1,6,7,0,0,1,C,A,B,B,A,D,C,21,1
10088180,1,1,7,5,0,0,1,B,B,B,B,B,C,C,35,1
10088192,1,1,12,7,1,0,2,A,A,D,D,A,A,D,21,1
10088207,2,1,1,7,0,0,5,B,B,C,C,B,C,B,41,1
10088219,1,1,2,6,0,0,2,B,A,D,D,A,C,D,36,1
10088284,1,1,12,6,0,0,9,B,B,B,C,B,C,D,47,1
10088306,1,1,8,5,0,0,4,B,A,D,D,B,B,D,20,1
10088399,1,1,9,4,0,0,1,B,B,B,B,B,C,B,46,1
10088456,1,1,4,4,0,0,2,C,B,B,C,A,C,B,20,1
10088485,1,1,11,5,0,0,11,B,B,D,D,B,B,C,37,1
10088496,2,1,12,5,0,0,11,A,A,B,C,A,A,C,36,1
10088535,1,1,5,4,1,0,7,B,A,B,C,B,C,E,23,1
10088550,1,1,4,5,0,0,1,B,B,B,B,B,C,D,22,1
10088564,1,1,1,6,0,0,9,B,A,C,C,A,B,D,25,1
10088581,1,1,2,4,0,0,2,B,B,B,B,B,C,B,28,1
10088596,1,1,10,5,0,0,1,B,B,B,B,B,C,D,46,1
10088597,1,1,1,7,0,0,5,B,B,B,B,B,C,D,28,1
10088620,1,1,6,6,1,0,7,C,B,D,D,B,C,D,24,1
10088649,1,1,8,5,1,0,4,B,B,B,C,B,C,C,32,1
10088697,1,1,8,6,0,0,3,A,A,B,B,A,A,B,30,1
10088748,1,1,7,6,0,0,4,C,A,B,C,A,D,C,41,1
10088784,1,1,6,5,0,0,2,B,B,D,D,B,C,C,53,1
10088827,1,1,3,5,0,0,8,B,B,B,D,B,B,B,35,1
10088845,1,1,10,7,0,0,7,B,A,B,D,A,B,D,32,1
10088888,1,1,4,5,1,0,2,C,B,C,D,B,A,C,43,1
10088920,1,1,1,5,0,0,5,B,A,B,C,B,C,D,20,1
10088958,1,1,12,5,0,0,2,B,B,B,D,B,C,D,25,1
10088998,1,1,8,6,0,0,2,C,B,B,C,B,C,B,41,1
10089024,1,1,2,6,0,0,7,B,A,C,D,A,C,D,29,1
10089062,1,1,4,7,0,0,2,B,B,B,B,B,C,C,23,1
10089086,1,1,5,6,1,0,5,B,B,D,D,B,C,D,33,1
10089089,1,1,4,5,0,0,2,B,A,B,D,B,B,B,24,1
10089184,1,1,4,4,0,0,1,C,B,B,C,A,C,B,36,1
10089226,1,1,2,6,1,0,4,B,B,D,D,B,C,D,44,1
10089243,1,1,9,4,0,0,3,B,B,B,C,B,C,C,35,1
10089248,1,1,9,6,0,0,5,B,B,B,B,A,C,C,46,1
10089254,1,1,6,5,0,0,12,B,B,B,C,B,C,C,39,1
10089259,1,1,7,5,0,0,5,B,A,D,D,B,C,B,33,1
10089287,1,1,15,5,0,0,4,A,A,B,B,A,A,D,21,1
10089292,1,1,7,5,0,0,2,B,B,D,D,B,B,E,54,1
10089306,1,1,11,7,0,0,1,B,A,B,D,A,C,C,35,1
10089349,1,1,1,5,0,0,11,C,A,B,D,A,D,C,36,1
10089359,1,1,3,5,0,0,2,B,B,D,D,A,B,D,43,1
10089363,1,1,11,6,0,0,2,C,A,B,B,A,D,D,36,1
10089374,1,1,10,7,0,0,0,B,A,B,B,A,C,C,21,1
10089451,1,1,2,5,0,0,1,C,A,C,D,A,B,C,23,1
10089523,1,1,2,6,0,0,8,B,B,D,C,B,C,E,26,1
10089530,1,1,4,6,0,0,11,B,A,B,D,A,C,D,31,1
10089534,1,1,5,5,0,0,1,B,A,C,C,A,C,B,55,1
10089538,1,1,12,6,0,0,5,C,B,B,D,B,B,B,27,1
10089590,1,1,3,5,0,0,3,B,A,B,C,A,C,C,26,1
10089600,1,1,1,5,0,0,4,B,B,B,B,B,C,B,33,1
10089613,1,1,2,7,0,0,6,B,B,D,C,B,B,E,39,1
10089622,1,1,11,5,0,0,2,B,A,C,D,A,B,E,31,1
10089684,2,1,12,6,0,0,2,B,B,B,C,B,B,D,52,1
10089701,1,1,5,7,0,0,1,B,A,D,D,B,B,B,29,1
10089757,1,1,1,5,0,0,5,C,A,D,D,A,B,D,21,1
10089769,1,1,11,7,0,0,4,C,B,D,D,B,B,C,33,1
10089775,1,1,1,6,0,0,3,B,A,D,D,B,A,B,23,1
